,Unnamed: 0,channel.name,program.name,text,prob_soft_news_us,full_date
2119660,2437271,CNN,Amanpour,"responsible disclosure. And prior to the report's release, we made a series of disclosures. I won't comment on to whom and when we did that. But we made a series of disclosures to parties who would be interested or could be affected. I think what Chairman Schiff is referring to is that the intelligence community has a very important responsibility to kind of address geopolitical or what the kind of art of possible it is as it relates to hacking. But the intelligence community does not inform Congress, nor does it keep track of every cyber-campaign that's going on in the world today. Every company, whether it's a small- or medium-size business in Ohio or a multinational conglomerate, faces the risk of phishing attacks. And the damages from that have been growing at an exorbitant rate. And so that's why companies like Area 1 and the unique technology they build are so critical. And our report really shows that we have very unique capability here, and we can highlight that and also leverage it for... (CROSSTALK) AMANPOUR: Yes, but it's very important, if it is leveraged and it's used to be -- to stop, because this is a question of almost, here we go again. We have had it in the 2016 election, this -- the implication -- and tell me if I'm wrong -- that this is to potentially affect the 2020 election. You know, both the U.S. and the British intelligence... FALKOWITZ: I think here we go again is a significant step forward to, oh, it -- it has happened again, right? AMANPOUR: OK. FALKOWITZ: And, you know, being able to provide an early warning that these types of attacks are coming and provide specific-use cases, like we did, rather than talking about it abstractly, as it's been done for the last four years, is a very different tone for the cybersecurity community. AMANPOUR: OK. FALKOWITZ: And I think that's a -- it's a massive step forward. AMANPOUR: So, very sort of briefly, if you can, what do you think they were looking for? I mean, again, this is about a company that once had Hunter Biden on. And we know that at the center of the impeachment allegation is President Trump's call, which has been described as trying to get Ukraine to dig up dirt on his rival, Joe Biden. What do you think this phishing -- or what do you know that this phishing attempt was to get? FALKOWITZ: Well, I will say two things. One, it's impossible to know what the goals of someone else are. But what I can tell you is what this phishing could possibly do. When you get the username and password for someone's e-mails, it gives you a number of opportunities. The first is to read all of their e-mails and the documents contained within. You don't have to steal them to know things. That's basic espionage. The second one would be to take the data and potentially release it",0.1524208318563157,2020-01-14
1305814,1619580,CNN,Wolf,"the title of Monica Lewinsky's essay in the new issue of ""Vanity Fair."" In it, she talks about her, quote, ""consensual affair with President Bill Clinton."" But some are questioning the timing of her reentry into the spotlight. Lynne Cheney, the wife of the former vice president, Dick Cheney, thinks the Clintons are actually behind it. Monica Lewinsky says that is not true. Let's discuss what's going on. Our Political Commentator Ana Navarro is here. What do you think about the assertion by Lynne Cheney that maybe the Clintons are all behind this, some sort of big, grand conspiratorial theory to get it out the way before Hillary Clinton runs in 2016, if she wants to run? ANA NAVARRO, CNN POLITICAL COMMENTATOR: Gee, it sounds like a vast left wing conspiracy. BLITZER: Something like that. NAVARRO: Something like that. I think it sounds crazy. I think anybody who has ever known anybody or been through the pain of, you know, a spouse that had an affair would know that this is not something that you drug up willingly. I don't think it's being drug up by Republicans. I don't think it's being drug up by the Clintons. I think this is 40-year-old woman, and 40 is a big number for women; it makes a lot of us take stock of our lives, who has decided to take back her narrative. We've heard more about Monica Lewinsky this year between the question that got asked of Senator Rand Paul, between her 40th birthday. And now with this and the possible election of a nomination of Hillary Clinton than we have in the last 10 years. So, I think she wants to tell her story and her side of the story. BLITZER: Is it smart for someone like Senator Rand Paul, who is potentially a Republican presidential candidate, to start talking about Bill Clinton, who is widely admired, as a sexual predator or whatever words he used? NAVARRO: Well, in fairness to Rand Paul, he was answering a question that was posed to his wife. And so then, he was asked to respond to what his wife had said. It was not something that he brought out proactively. I think it's toxic politically. And I think it's run its natural life. It is, what, 15, 16 years ago. We haven't seen it harm the Clintons politically in all of that time. Hillary Clinton was re-elected since then. Bill Clinton is the most popular Democrat out there today, the most popular Democrat surrogate certainly. I think that horse has been beat to death. Certainly, Hillary Clinton, if she runs, needs to be scrutinized. She needs to be scrutinized for her record, and she's got one. She does not need to be put over the coals for something her husband did decades ago. BLITZER: A lot of us remember Barbara Walters' interview with Monica Lewinsky many years ago after the scandal broke. Here's what Barbara Walters she said today on ""The View."" Listen to",0.4726706315491362,2014-05-07
1153234,1457508,CNN,Fareed Zakaria Gps,"see compromise in action. Of course, they refused. Perhaps he should get them to watch the splendid, new American Experience documentary on the making of the Panama Canal. One hundred years ago, the United States completed what was then the most expensive, complex, but ultimately successful government program in human history. It was a project where everything went wrong. The French had tried to build the Panama Canal a few years earlier, and, despite putting the builder of the Suez Canal, Ferdinand de Lesseps, on the job, they left in total failure. The American project's first chief engineer quit after the first year. His replacement left as well. Only with the third did the project start moving. Yellow fever killed thousands of workers and caused others to flee in fright. The engineering challenges were immense and they often seemed insurmountable. Media reports about the project were largely negative. Then, in November 1906, Theodore Roosevelt visited the canal. It was the first time an American president had ever left the boundaries of the United States. Roosevelt, a Republican, was determined that the project continue and it be adequately funded. He turned his visit into on the first great presidential photo ops. Public support for the canal grew sharply after it. Through sheer perseverance, the age-old fantasy of connecting the world's two great oceans became a reality. The practical result was to cut travel time for goods and cargo between the east and the west coasts by an order of magnitude, igniting an explosion of trade. Today, more than 14,500 ships and 244 million tons of cargo pass through the canal annually. What are we doing today? What are we building today that people a hundred years from now will look back upon with pride? For more on this, go to cnn.com/fareed. There is a link to my Washington Post column. Let's get started. On April 28, 1996, in Port Arthur, Australia, a man named Martin Bryant went on a killing rampage. In the first 15 seconds of his spree, Bryant killed 12 people and injured another 10, all with an AR- 15 assault rifle. In the end, 35 people lie dead, men, women and children. If his weapon of choice sounds familiar, it should. That's what Adam Lanza is believed to have used in the Newtown, Connecticut, massacre of 20 school children and six educators. In its time of grief, Australia actually did something about weapons like the AR-15. It banned them. Joining me now from Sydney, the man who made it happen Australia's Former Prime Minister John Howard. Mr. Howard, welcome. JOHN HOWARD, FORMER PRIME MINISTER OF AUSTRALIA: Thank you, Fareed. ZAKARIA: So when you hear about this terrible tragedy, what was your reaction? HOWARD: Well, my reaction was one of horror and shock. It was the largest single loss of life from one murderous incident by an individual until the Breivik slaughter in Norway a couple of years ago. So I thought to myself and many of the people",0.3572230598954156,2013-02-17
1002231,1291939,CNN,CNN Newsroom,"flux for you guys to have the ability to live stream the eviction? UNIDENTIFIED MALE: That was the main reason that we were live streaming in the first place. UNIDENTIFIED MALE: That was the night of the eviction, that's coming off a laptop and a web cam. HARLOW (voice-over): Eventually that night, Lorenzo says he was arrested. Here's some of footage live streamed during the eviction. UNIDENTIFIED MALE: I mean, it's really important because every occupation can basically show their story to the world and show what is happening. HARLOW (on camera): Do you think that what you stream here this video that you collect is going to be an important part of history? UNIDENTIFIED MALE: This is history. I mean, I don't see anything in my lifetime that rivals it. HARLOW: Does this show us that you don't need a space apart. You don't all need to be there to occupy. You're occupying from here? UNIDENTIFIED MALE: Yes. I think that could be the next level of occupation. I personally think that we can't occupy the hearts and mind of people much easier than occupying a park. (END VIDEOTAPE) HOLMES: All right. And Poppy Harlow is with me now from New York. Who are these guys? How do they get the time to do this? Do they need funding to do this? HARLOW: It's a great question. So, all the funding, T.J., they tell me comes from donations. No big corporate donations, obviously, no big donors. Just little donations here and there. The guy with the dreadlocks, Flox (ph), he's been doing this, he told me, for a decade. He calls himself a video-journalist going to different revolutions and movements around the world and documenting them. Lorenzo, the younger guy you saw, he's actually he has his masters in English. He's from North Dakota. He found his way to New York in July and he said he haphazardly fell into this movement. But, you know, it's interesting. They're monitoring streams from dozens of occupations all the time around the clock, around the world, and then deciding what to put up on that Web site live so you can see it -- T.J. HOLMES: A good look behind it scenes of how they do what they do. Poppy Harlow, good to se you, as always. We're getting close to the bottom of the hour. We'll stay in New York now. We're going to head over to the New York Stock Exchange where Alison Kosik is hanging out there today. And, Alison, a lot of people stressed out these days given the economic situation, given the holidays coming up. But the markets, the banks, they need stress tests, as well. ALISON KOSIK, CNN BUSINESS CORRESPONDENT: Exactly. So, what is going to be happening, T.J., is that the Federal Reserve is going to be putting the nation's biggest banks under some big stress tests. The goal with all of this is to make sure that the banks are able to hold up",0.4714814814814815,2011-11-23
1967003,2283575,CNN,Early Start With John Berman And Zoraida Sambolin,"head. And I don't know if it was some kind of hatred -- violent hatred -- if it was a hate crime or what it was. But when you fired that first shot and you seen my kids in that car, you should have stopped. You should have stopped. You took my baby from me. VALENCIA: The Harris County Sheriff's Office says that there is still no official motive and they're not taking anything off the table -- not even a potential for this being a hate crime. The suspected shooter is said to have continued to open fire as he fled the scene. They're asking for the public's help in combing through any surveillance footage that they might have to catch the suspected shooter -- Dave, Christine. (END VIDEOTAPE) BRIGGS: Nick Valencia, thanks. Netflix facing criticism for pulling an episode of comedian Hasan Minhaj's show ""PATRIOT ACT"" from its service in Saudi Arabia. The Kingdom filed a legal complaint claiming it violated the country's anti-cybercrime law. But this particular episode centered on Crown Prince Mohammed bin Salman's alleged role in the killing of ""Washington Post"" journalist Jamal Khashoggi. (BEGIN VIDEO CLIP) HASAN MINHAJ, COMEDIAN, NETFLIX ""PATRIOT ACT"": At one point, they were saying that he died in a fist fight, Jackie Chan-style. They went through so many explanations. The only one they didn't say was that Khashoggi died in a free solo rock climbing accident. (END VIDEO CLIP) BRIGGS: A spokesperson for Netflix says they strongly support artistic freedom worldwide. But the group Human Rights Watch says, quote, ""Netflix's claim to support artistic freedom means nothing if it bows to demands of government officials who believe in no freedom for their citizens -- not artistic, not political, not comedic."" ROMANS: All right, let's get a check on ""CNN Business"" this morning. Minimum wages are rising in 2019. According to the National Employment Law Project, at least 19 states raised their minimum wage on or around New Year's Day. Now, many of those increases are to $15 bucks an hour. Minimum wage workers from Maine to Missouri to Arizona will see bumps in their paychecks immediately. According to a Business for a Fair Minimum Wage, business owners across the country say these increases will boost consumer spending, reduce employee turnover, increase productivity and customer satisfaction, and help the economy. But even as some states raise the minimum wage, the federal minimum has been stuck at $7.25 for the past decade. The bump comes after a rough year for stocks and fears about economic growth. In 2018, the S&P 500 fell 6.2 percent, the Nasdaq fell four percent, the Dow slipped almost six percent -- the worst year for stocks since 2008 and only the second year the Dow and the S&P fell in the last decade. And take a look at where we are right now. Watching futures as we start up a new trading year. BRIGGS: Yikes. ROMANS: You have Dow futures lower here to the tune of 369",0.1194560225627714,2019-01-02
2339619,2660320,CNN,Cuomo Prime Time,"what he suggests. COSTAS: He is personable, and civil, and just is full of it, as any MAGA cultist, when it comes to what he's telling you. CUOMO: Now, what does it tell you that the - I mean, look, we both grew up watching these things. The conservatives have had very established platforms, about high principle, and what they want. For them to be reduced to just the ""Big lie""-- COSTAS: That's a Trump-- CUOMO: --and cancel culture, I'll give them. You know what I mean? They can - they can campaign on that. COSTAS: Yes. CUOMO: But on ""And there was fraud! And there was fraud!"" What does that mean to you? COSTAS: Either - either you have cultists, who really believe, despite all the evidence that Donald Trump is the answer, or you have people cynical enough, to say, ""Look, our base is devoted to him. So our political future lies in aligning ourselves with that, as much as we possibly can. And if we won't go full-throated, like some of the most extreme members of Congress, or people that are out there, in MAGA media, if we won't go full-throated, then we'll try to just slide past some of the stuff that we can't really rationalize, and change the subject to something else."" The last time I was on with you, I made this point. And I don't think I'm alone in this. I think millions upon millions of moderates, and people who think of themselves as left of center feel the same way. Wokeism and leftism are not the same thing as classic liberalism. They need to be called to account. They need to be opposed, even if some of it is what we might agree with. They need a thoughtful opposition. MAGA-world is not. It's many things. It ain't thoughtful. CUOMO: It does feel broken, doesn't it? I mean, we use that-- COSTAS: Yes. CUOMO: It's like tripe but true these days. ""Everything's broken! Everything's broken!"" COSTAS: Yes. CUOMO: But having this system where opposition is enough, look, nobody understands sport better than you. COSTAS: Right. CUOMO: You'll never find another competition, where it's enough for you to win, is if I lose. You're going to have to put up points. COSTAS: It's all zero - it's all zero-sum. CUOMO: That's right. And that's what a two-party system gets you, which is if opposition is enough. Opposition is now a saleable position. Look? That is what they're trying to approximate with the ""Big lie."" ""We're against what happened in the election. We're against how it's done."" The question is where does this get us? COSTAS: I don't think it gets us any place good. Look, leave aside, leave it - let's accept the absurdity that whatever the flaws of the mainstream media are, whatever the flaws and omissions of CNN might be. Leave aside the notion that every single journalist, who is not right of center, is either corrupt, or just spectacularly wrong, and",0.4718033823296981,2021-07-09
449739,679003,CNN,The Situation Room,"life is becoming death and destruction instead of diplomacy. What's next, World War III?"" And David in Ontario, ""The U.S. should have launched attacks on al Qaeda strongholds, including Somalia, in 2001. If we had stayed focused on fighting terrorism head on instead of WMD and the Iraq debacle, the world now would be safer. President Bush and Donald Rumsfeld would be great American heroes and George Clooney could stay focused on his acting."" If you didn't see your e-mail here, you can go to CNN.com/CaffertyFile. We posted some more of them online -- Wolf. BLITZER: Thank you, Jack. We'll see you back here in an hour. Remember, we're in THE SITUATION ROOM weekday afternoons from 4:00 to 6:00 p.m. Eastern. Back at 7:00 p.m. Eastern, my interview with Senator Ted Kennedy. The complete interview airs 7:00 p.m. Eastern, an hour from now. Let's go to Lou in New York. TO ORDER A VIDEO OF THIS TRANSCRIPT, PLEASE CALL 800-CNN-NEWS OR USE OUR SECURE ONLINE ORDER FORM LOCATED AT www.voxant.com",0.8768968763845812,2007-01-09
1206821,1514974,CNN,New Day,"hours. And the atmosphere really is one of excitement, anticipation, big crowds turning out here. Huge police presence as well. What are we looking out for? Well, at some point, an official, a palace official will come out on that doorstep with an envelope. That's going to be the first sign that the baby was born. It will be delivered to Buckingham Palace on an easel. And that's going to be the sign that the baby was born officially, but also we'll find out if it was a boy or a girl. So, everyone is gripped to their TV screens for the moment. BOLDUAN: Absolutely right. The world really fell in love with this couple from their fairy tale wedding and a very healthy baby on the way. Thanks, Max. CUOMO: Not just on an easel but first they put the announcement into a frame and then put it on the easel. BOLDUAN: What do you expect for a royal baby? CUOMO: This story is all about the detail. That easel is going to be at Buckingham Palace and come into the courtyard, and everyone can then see it. And that's where Erin McLaughlin is, live right now. Erin, what's the latest from over there? ERIN MCLAUGHLIN, CNN INTERNATIONAL CORRESPONDENT: Hi, Chris. Well, people I have spoken to wishing the duchess a very healthy and safe delivery -- even the prime minister of United Kingdom, David Cameron, sending his best. As you mention, that birth notice will be driven to Buckingham Palace and displayed right over there on the gates of the palace forecourt. It will be displayed on the very same easel that carried Prince William's birth notice over 31 years ago. That will be followed by two separate, yet simultaneous gun salutes -- one at the park just adjacent to the palace and announcing to the world that the monarch is here. Back in the day before they had telephone and Internet, this is how the people would find out about the royal birth. So, a sense of history, a sense of tradition to the occasion. People here outside Buckingham Palace is pretty excited. BOLDUAN: And everyone -- many people around the world excited, as well. Thank you so much, Erin. We'll be back with you throughout the show. Now, also, there's a lot we don't know and there's a good reason we don't know. Some privacy that this family should have. There's some more live pictures right outside St. Mary's hospital. The guard outside has never gotten so much press and so many pictures of him ever before. CUOMO: Yes, he must be loving it. No, he doesn't like the commotion because he likes what is quiet. Here's another interesting detail that we have here. When the baby is born, they are going to mint 2013 for the year, coins that will be given out to other kids born on the same day. BOLDUAN: On the same day? CUOMO: How about that? BOLDUAN: A lot to see.",0.7777648878576953,2013-07-22
792547,1062626,CNN,The Situation Room,"the movie? That question was put to some of them now serving in Iraq. STAFF SGT. JOE HERNANDEZ, U.S. AIR FORCE: Before this movie came out, it was -- you talk to somebody, tell them you're in the military and that's what you do. I'm in the OD and still had to further explain it. And now somebody's like, oh, like the movie ""The Hurt Locker."" Yeah, kind of like that. SR. MASTER SGT. KYLE WALLER, U.S. AIR FORCE: At the end of the day, it's fiction. So knowing that, it's still portrayed us in a positive light in some respect. But I think it could have been better. CAPT. NICK VAN ELSACKER, U.S. AIR FORCE: There's usually modest people and that's why you're not going to hear them embellish the movie too much. Most of them are going to say it exaggerates what they do, even though every one of these guys is a living hero in one aspect or another. But they kind of draw the line at wanting to set themselves as being special in any way. They don't want to seem like they're any more special than your average soldier. BLITZER: General Ray Odierno, the commander of the U.S. forces in Iraq tells me he highly, highly recommends the film ""The Hurt Locker."" 45 years ago this week, a pivotal moment unfolded in the civil rights movement. Demonstrators were beaten and tear gassed in Selma, Alabama. Yesterday thousands returned to remember the day that became known as bloody Sunday. Among them, Winnie Mandela, the ex-wife of South African president Nelson Mandela. She spoke exclusively to CNN political analyst Roland Martin about the U.S. civil rights movement and the promise of America's first black president. ROLAND MARTIN, CNN POLITICAL ANALYST: Your assessment of President Barack Obama, his historic win as the 4th president of the United States, the first African American, and speak to the expectations of people for someone in his position, not necessarily being bad. WINNIE MANDELA, FORMER WIFE OF NELSON MANDELA: I think it is the cruel thing to have expected him to have done more than he already has within just one year. Generations and generations of oppression, even though this is one of the longest democracies. I think his task is even more difficult, because I think the African Americans, for instance, would expect more. And countries like the African continent would expect more from him, because he's African American. And realistically, it is unfair. BLITZER: Winnie Mandela speaking to our Roland Martin. A runaway bull at a Texas rodeo. We have some home video to show you that captures the chaos as people try to defend themselves. But how did a bull get loose in the first place? (COMMERCIAL BREAK) BLITZER: The top stories in THE SITUATION ROOM right now. Lisa, what's going on? LISA SYLVESTER, CNN CORRESPONDENT: Hi there Wolf, Israeli and Palestinian leaders are agreeing to indirect peace talks with the U.S. acting as an intermediary. George Mitchell, the",0.1078704149417541,2010-03-08
1497299,1812129,CNN,Legal View With Ashleigh Banfield,"of your screen anything but silent when it comes to who he says is responsible for these attacks. Francois Hollande going after ISIS right from the start in what can only be called an historic address to a joint session of the French parliament just a short time ago. (BEGIN VIDEO CLIP) PRES. FRANCOIS HOLLANDE, FRANCE (through translator): France is at war. The acts committed in Paris on Friday evening, these are acts of war. They caused at least 129 deaths and many injured. And they constitute an aggression, an attack against our country, against its values, against its young people and against its way of life. They were done by a Daesh group who are fighting because France is a country of freedom, because we are the motherland of human rights. (END VIDEO CLIP) BANFIELD: A video purportedly released by ISIS is promising brand-new threats against the United States, and specifying Washington, D.C. It also praises the attacks in Paris. Evan Perez is joining me live now from Washington. What more do we know about these threats and these tapes? EVAN PEREZ, CNN JUSTICE REPORTER: Well, Ashleigh, we know that the U.S. government is taking it very, very seriously. This is one in a flurry of videos that we've seen recently from ISIS and its supporters praising these attacks and also promising more to the come. Obviously, these are the countries - the countries that are bombing ISIS' homeland and territory are the countries under are under threat, including France, the United States. And here's one part of the video and the threat that was made. (BEGIN VIDEO CLIP) UNIDENTIFIED MALE (through translator): We say to the countries that participate in the crusade or campaign, I swear to God, a similar day that France went through, you will go through. I swear to God as we struck France and its stronghold Paris, we will strike America and its stronghold Washington with God's will. (END VIDEO CLIP) PEREZ: And, Ashleigh, we know that, obviously, the United States and Washington is among the top targets for ISIS. We know that - we know that that is one of their - at the top of their list. We have a statement from the FBI that we received this morning. ""At this time there is no specific or credible threat to the United States. We will not hesitate to adjust our security posture as appropriate to protect the American people."" We also just got a statement from the U.S. Capitol Police. One of the things that they've done is increased visible security around the U.S. Capitol, which is just a few blocks from here, Ashleigh, and it's one of those things that people are going to be able to see. Everywhere they go, they're going to see more security presence because of the threat that's been made. BANFIELD: Makes you wonder what specific and credible threat means when you have a guy actually saying it like that on tape, but there is a",0.0872144409993228,2015-11-16
495298,729228,CNN,Lou Dobbs This Week,"received a tutorial on a voluntary pilot program that checks the legal status of workers in the United States. Chertoff says 92 percent of the time, the employee is cleared on the spot. MICHAEL CHERTOFF, HOMELAND SECURITY SECRETARY: We're creating a possibility for people to come into this country and work, doing it the right way, getting identified and paying their taxes. SYLVESTER: The pilot program would become mandatory for all employers under the Senate legislation. But the employment verification system has its flaws. A Government Accountability report found that an illegal alien who uses someone else's name and Social Security number would still be granted work authorization. Critics say to close this loophole and have the program expanded to some 6 million employers will take time. REP. BRIAN BILBRAY (R), CALIFORNIA: For somebody with a straight face to put into a law that, oh, we'll have all this done in 18 months, don't worry, when we haven't done it in 18 years, and -- I mean, how absolutely stupid do these senators think the American public is? SYLVESTER: The Senate bill's critics are dismissing other parts of the Senate proposal as unworkable. Among the questions, how to keep track when guest workers come and leave? How effective are the 24-hour background checks for millions of illegal workers? And will the bill actually reduce illegal immigration? The group NumbersUSA points to a report by the nonpartisan Congressional Budget Office that says the Senate bill won't make much of a dent in the numbers. ROY BECK, NUMBERSUSA: The grand bargain is, you give amnesty, you reward with permanent residence and permanent jobs to 12 million to 20 million illegal aliens in exchange for not having illegal immigration in the future. This bill, at most, will reduce it perhaps by 20, 25 percent. That's not good enough for a grand bargain. SYLVESTER (on camera): Bush administration officials are trying to reframe the Senate bill as a national and border security bill. But critics including NumbersUSA say if that's truly the goal, then why not just pass a bill that steps up security without putting illegal aliens on the path to citizenship or implementing a guest worker program? And that will be a central question in next week's debate. Lisa Sylvester, CNN, Washington. (END VIDEOTAPE) DOBBS: The White House tonight also trying to save its policy on Iraq. President Bush repeatedly saying that a U.S. report on Iraq due this September would help determine the future of American strategy. But it turns out the White House has a new and somewhat different view. Ed Henry has our report from the White House. (BEGIN VIDEOTAPE) ED HENRY, CNN WHITE HOUSE CORRESPONDENT (voice-over): After weeks of the White House promising a major September progress report on the increase of U.S. troops in Iraq, spokesman Tony Snow is trying to dial that back. TONY SNOW, WHITE HOUSE PRESS SECRETARY: What I would suggest is rather than sort of a pivotal moment, it's the first opportunity to",0.0403067468368137,2007-06-16
1402851,1717331,CNN,CNN Live Event/Special,"have 20 seconds. (OFF-MIKE) COOPER: Are you ready with you answer? What's your answer? LEMON: Are you sure? We're going to say New York. COOPER: That is incorrect. LEMON: Is it... COOPER: The only state... LEMON: ... Minnesota? COOPER: ... Reagan lost to his opponent was Minnesota. LEMON: Yes, that was his answer. COOPER: That is where Walter is from. He won his home state of Minnesota. He won it by 3,761 votes. Let's take a look at much you wager. LEMON: Zero, no we bet the house. COOPER: You bet the house. LEMON: Yeah. COOPER: Meaning you bet everything. LEMON: Yes everything. CUOMO: Yes that's what we meant and -- we bet everything. I'm going to say it again. LEMON: All the time I didn't listen to him, he got it right. CUOMO: All of it. All of it, we bet all of it, Anderson. COOPER: You go down the zero. All right, Erin and John, the remaining president available to you are John F. Kennedy, Richard Nixon, Lyndon Johnson. BERMAN: What do you think? (OFF-MIKE) OK. BURNETT: OK. Kennedy. COOPER: OK. We're going to show you a video and ask the questions. (BEGIN VIDEO CLIP) JOHN F. KENNEDY, 35TH U.S. PRESIDENT: Let the word go forth from this time and place, to friend and foe alike, that the torch has been passed to a new generation of Americans. (END VIDEO CLIP) COOPER: That of course is John F. Kennedy's famous inaugural speech. In order to get the Democratic Party's nod to be their candidate, he had to beat other nominees, name one. That was is John F. Kennedy's famous inaugural speech. In order to get the Democratic Party's nod to be their candidate, he had to beat other nominees, name one. BERMAN: I don't understand the question. COOPER: In order to get the Democratic Party's nod... BERMAN: Past nominees, future nominees. COOPER: Yeah, to beat out other people at the convention, people at the convention. BERMAN: At the convention. Lyndon Johnson. COOPER: That is correct. Lyndon Johnson. LEMON: You didn't even take 20 seconds. COOPER: OK. BURNETT: OK. COOPER: Let's take a look at how much you wager. You wagered everything, you bet the House? All right. So you got 1160. It al boils down to Jake and Alisyn. COOPER: You only have two categories, Richard Nixon or Lyndon Johnson? TAPPER: We'll go with Richard Nixon for $200. COOPER: All right, let's take a look at the video. (BEGIN VIDEO CLIP) RICHARD NIXON, 37TH U.S. PRESIDENT: I welcome this kind of examination because people have got to know whether or not their president is a crook. Well I'm not a crook, I've earn everything I've got. (END VIDEO CLIP) COOPER: That was a press conference. That was Richard Nixon in a press conference November 17th 1973 denying his involvement in the Watergate coverup. The President resigned of course less than a year later. What was the name of the secret informant known as Deep Throat that worked with",0.5329966329966329,2015-02-16
631357,883758,CNN,Anderson Cooper 360 Degrees,"ANDERSON COOPER, CNN ANCHOR: Tonight, the deal is done; the bailout package goes through 263 to 171 and now the bill comes due.Two weeks after the stock market began collapsing and the credit market seized up, Congress approves a rescue plan. Stocks however, went down. New job data is the worst in five years. In California, the nation's richest state, warns it may need a federal bailout, too. We have all the angles on the bailout tonight. The secret pork projects they've hidden in it and don't want you to know about and all the presidential politics and the debating politics. But we begin with the late details on how this deal was done. And Jessica Yellin has the ""Raw Politics"" -- Jessica. JESSICA YELLIN, CNN CORRESPONDENT: Hi, Anderson. Well, there was real uncertainty in the House this morning, even as leaders scheduled a vote, their aides were privately telling us they were not positive this bill would pass. By the time the bill came to the floor and leaders thought they had the votes though, anxiety was still high and they worried that they could see a surprise defeat of the bill just as they did earlier this week. (BEGIN VIDEOTAPE) YELLIN: The Democratic leaders, an agonizing week ended with a laugh. Just days ago, members were shocked when the first bill fell 12 votes short and sent the stock market tumbling. There was high anxiety today as they feared a repeat and relief when the updated version passed with 33 new Democrats and 26 additional Republicans voting yes. But those who switched their votes may have put their political futures in jeopardy, just four weeks before an election. REP. HOWARD COBLE, (R) NORTH CAROLINA: I'm voting ""aye"" today and it may be politically damaging. And the sky may fall tomorrow, but it'll fall upon my head. It won't fall upon at anyone else. YELLIN: The pressure was enormous for constituents. REP. DONNA EDWARDS, (D) MARYLAND: I talked to workers who are worried about losing their jobs. REP. ELIJAH CUMMINGS (D) MARYLAND: What they're saying to me is Congressman, every day when I go to my portfolio, I'm seeing, that for my pension or whatever, I'm seeing that my money is leaving. YELLIN: From business leaders. REP. JOE KNOLLENBERG, (R) MICHIGAN: So that was coming from CEOs, it was coming from bank presidents. I think I've talked to more bank presidents in ten days than I've talked to in 16 years. YELLIN: And from intense lobbying by President Bush and Senator McCain targeting Republicans and Senator Obama dialing Democrats all week. SEN. BARACK OBAMA, (D) PRESIDENTIAL NOMINEE: There were a number of members of Congress who had voted no that I talked to. REP. BRUCE BRALEY, (D) IOWA: He called me at my home on Tuesday night. YELLIN: They insisted the bill isn't a Wall Street bailout but a Main Street rescue. Still, many are unconvinced and accuse both Democratic and Republican leaders of fear mongering. REP. BRAD SHERMAN,",0.0763501678587067,2008-10-03
2226104,2545300,CNN,CNN Live Event/Special,"order. I tell you what, the people of this country want and demand law and order and you're afraid to even say it. WALLACE: All right, I'm going to return to the question of race. Vice President Biden, after the grand jury and the Breonna Taylor case decided not to charge any of the police with homicide, you said it raises the question, quote ""whether justice could be equally applied in America."" do you believe that there is a separate but unequal system of justice for blacks in this country? BIDEN: Yes, there is. There is a systemic injustice in this country; in education, and work and -- and -- and in law enforcement and the way in which it's enforced. But look, the vast majority of police officers are good, decent, honorable men and women. The risk their lives every day to take care of us, but there are some bad apples and when they occur, when they find them, they have to be sorted out. They have to be held accountable. They have to be held accountable. And what I'm going to do as president of the United States is call a -- together an entire group of people at the White House, everything from the civil rights groups to the police officers, the police chiefs and we're going to work this out. We're going to work this out so we change the way in which we have more transparency and when these things happen. These cops aren't happy to see what happened to-- to -- to George Floyd. These cops aren't happy to see what happened to Breonna Taylor. Most don't like it, but we have to have a system where people are held accountable. And by the way, violence and response is never appropriate. Never appropriate. Peaceful protest is. Violence is never appropriate. TRUMP: What is peaceful protest? When they run through the middle of the town... WALLACE: President Trump? TRUMP: ...and burn down your stores... WALLACE: President Trump, I... TRUMP: ...and kill people all over the place? BIDEN: That is not peaceful protest... WALLACE: President Trump, I'm not asking... TRUMP: But you say it is. WALLACE: President Trump, I'd like to continue to the issue of race and I promise we will get to the issue of law and order in a moment. TRUMP: Please. All right. WALLACE: This month, your administration directed federal agencies to end racial sensitivity training that addresses white privilege or critical race theory. Why did you decide to do that, to end racial sensitivity training? And do you believe that there is systemic racism in this country, sir? TRUMP: I ended it because it's racist. I ended it because a lot of people were complaining that they were asked to do things that were absolutely insane, that it was a radical revolution that was taking place in our military, in our schools, all over the place. And you know it and so does everybody else. WALLACE: What is radical... TRUMP:",0.3322343045680561,2020-09-29
