,Unnamed: 0,channel.name,program.name,text,prob_soft_news_us,full_date
694193,954138,CNN,The Situation Room,"city about $57 million a day. Travel advisories around the world are furthering the impact on tourism to Mexico. Let's go to our Abbi Tatton -- Abbi, how is that tourism industry being affected? ABBI TATTON, CNN INTERNET REPORTER: Wolf, this is flights, vacations, cruises -- all being postponed, delayed or even canceled as people try and watch and see how this develops. Carnival Cruise Lines this week said that they're going to be stopping ports of call in Mexico until May 4th. That means if you are on a ship that was heading to Cabo San Lucas, now you might find yourself stopping in San Francisco on the other coast. Instead of Cozumel, you might now be heading to Key West. In Britain, where there's a similar travel advisory to that in the United States, essentially about non-essential travel, the three of the biggest tour operators there have said no flights -- none of their flights will be operating to Mexico until May 8th. And then two countries have gone much further than that. Cuba and Argentina have especially put in a place a travel ban to Mexico, no flights in our out of Mexico from those countries. That's not the case here in the United States. You've got about 4,000 flights a week to and from Mexico to the United States. Those are not being canceled. But the U.S. carriers are making sure that passengers can change and alter their trip easily with no fee. American Airlines said today that they have seen some increase of people doing that. They say it is less than a severe weather event, like a hurricane. But if you look at some of the pictures -- this one a flight to Mexico City -- you'll see that some are all but deserted -- Wolf. BLITZER: Yes. Tourism is such a critical, critical lifeline for everyone in Mexico. And look at that -- one person, it looks like, sitting in that seat on that flight to Mexico City. All right, Abbi, stand by. These swine flu fears -- they have people flooding urgent care centers in California. We're going there live for you. Also, Cuban leader Raul Castro says the ball is now in Washington's court -- details of his new criticism of the U.S. Stick around. Lots of news happening today, right here in THE SITUATION ROOM. (COMMERCIAL BREAK) BLITZER: We've got much more coming up on this swine flu that's getting very close to -- to some sort of global pandemic that the World Health Organization is warning about. They've gone from a Level 4 to a Level 5. Level 6 is the worst. Much more on this story coming up. But let's check in with Fredrick Whitfield right now. She's monitoring some other important stories incoming into THE SITUATION ROOM right now -- Fred, what's going on? WHITFIELD: Hello to you, Wolf. Well, April is proving to be a deadly month in Iraq. Six car bombings in a four hour",0.999626307922272,2009-04-29
2140022,2457949,CNN,The Situation Room,"DR. ROBERT REDFIELD, DIRECTOR, CENTERS FOR DISEASE CONTROL AND PREVENTION: And I really want people to reflect that. In going to -- you're allowed -- there's no travel restrictions in the United States. The CDC and the State Department and the task force have worked hard to recognize those areas where there's significant community transmission, where we give advice that we would recommend you not travel there. And you know that China is that. We now have South Korea as a level three. We have Italy, Japan, and Iran as level three travel advisories, which we would ask you to reconsider those travel plans. But in the United States, there's no travel restrictions. I want to echo again what everyone said. The risk to the American public at this point is low. We are going to increase substantially surveillance, similar to what we do for flu. We have multiple different surveillance systems. With Dr. Hahn and FDA getting more and more tests out, those surveillance systems are going to be activated in the near future. And we will have eyes on whether there is any significant new evidence of community pockets around this nation. MIKE PENCE, VICE PRESIDENT OF THE UNITED STATES: With regard to with regard to international travel, we just -- we will continue to monitor the cases. We will follow the facts, the experts, and the science, and determine whether additional travel advisories or restrictions are warranted. That being said, folks, we're going to slip out. We will be back -- let me tell you, we will be back here... (CROSSTALK) PENCE: We will be back here every day. Get used to seeing us. We're going to bring the experts in. We are going to make sure to give you the best and most high-quality, real-time information from the best people in the world. So, thank you all for being here. WOLF BLITZER, CNN HOST: All right, so there you have a half-hour briefing from the vice president and top aides, experts in the U.S. government on the coronavirus. We're watching all of this very, very closely. The stakes clearly are enormous right now. Quickly want to get some reaction from our experts who are here. Dr. Zeke Emanuel, the risks, they repeatedly said, not just the vice president, but all the experts, including Dr. Fauci and others, the risks remain low. DR. EZEKIEL EMANUEL, FORMER WHITE HOUSE SPECIAL ADVISER: Well, I think you have to separate two risks, the risk of getting the virus and the risk of dying. Clearly, the risk of dying is low, but it's not nonexistent, and it's higher if you're old, have comorbidities even if you're not old. The risk of getting it, we simply don't know. At the moment, we have 100 cases, but we haven't tested widely. It's worth noting that you get about one in 10 people in the country get the flu even with a pretty effective vaccine. So I don't know how we're so sure it's",0.999626307922272,2020-03-02
2151033,2469098,CNN,CNN Newsroom,"(MUSIC PLAYING) ANNA COREN, CNN ANCHOR (voice-over): President Trump threatens and then backs away from quarantining citizens as the U.S. death toll doubles in just the last couple of days. New York remains the epicenter but new hot spots are emerging in America. Cases surging in these three cities as hospitals are overrun with patients. Plus the, the U.K. scrambling for hospital beds and Spanish authorities issuing new lockdown measures. We're live in Madrid and London. Welcome to our viewers in the United States and around the world. I'm Anna Coren, live in Hong Kong. CNN NEWSROOM starts right now. (MUSIC PLAYING) COREN: It's 5:00 am on the U.S. East Coast and the hours ahead will see residents of three states, New York, New Jersey and Connecticut, waking up to a two-week travel advisory. The region has been hit hard by the COVID-19 pandemic. So the U.S. Centers for Disease Control and Prevention is telling people living there not to travel anywhere unless absolutely necessary. It's a big step back from the quarantine that U.S. president Donald Trump had suggested on Saturday, an idea rejected by one state governor. It's not clear the travel advisory actually changes anything. Stay-at- home orders are already in place in those states and many others. Other people with critical jobs, such as health care providers and delivery drivers, are exempt. Still, the CDC's latest advisory shows the Trump administration is grasping for ways to slow the pandemic in the U.S. The number of reported infections has spiraled upward to more than 121,000, far more than any other place in the world. Nurses at one Bronx hospital echoing the fears and frustrations of health workers nationwide. (BEGIN VIDEO CLIP) KELLEY CABRERA, NURSE, JACOBI HOSPITAL: We need these to keep our staff safe, our patients safe. If we get sick, our patients will get sick. This is for our entire community. We're all -- I mean, everybody knows that this is a pandemic. It's affecting all of us and we want to keep everybody safe in the best way possible. (END VIDEO CLIP) COREN: The U.S. death toll has doubled over the past two days to more than 2,000. Globally Johns Hopkins University counts well over 660,000 cases and more than 30,000 fatalities and rising. Our team is fanned out across the globe, covering the pandemic like only CNN can. We're live in the U.K., where the top doctor has a mortality figure that should worry us all. Plus, an urgent plea from Latin America, where one city needs help removing the dead from their homes. And we're monitoring growing hot spots in the U.S., from Detroit to Chicago, to New Orleans. We begin our coverage in New York with CNN's Evan McMorris-Santoro. EVAN MCMORRIS-SANTORO, CNN CORRESPONDENT: New York state remains the epicenter of the coronavirus pandemic in the United States. And despite the focus of the governor at the beginning of the day on trying to combat the potential apex in the next 14-21 days,",0.999626307922272,2020-03-29
286417,476673,CNN,Judy Woodruff's Inside Politics,"at 12:11 a.m. when the earthquake happened. ""My apartment shaking now,"" other people reading his site, weighing in on that as well, just describing what's happening around Southeast Asia. Bangkok ex-pat -- here's a similar one, further north in Bangkok, Thailand -- ""A lot of terror here. Bangkok shakes; we're scared, worrying that another tsunami is headed in that direction."" SCHECHNER: Another Malaysian blogger; he's really amazed. The guy's name is Shadow. He says, ""Bloggers really travel a lot faster than news or any other medium. At 12:15 or so they felt the quake; within minutes, everyone came up with their blog at PPS."" PPS, he's referring to, is Project Pedaling Street, and this is an aggregator of Malaysian sites or Malaysian blogs, rather, that feature Malaysian content. So, people's content was starting to hit PPS, and that is how they were getting all of their news when this earthquake hit, John. KING: Jacki and Abbi, thank you very much.. And this just in at CNN, from our producer Bill Myers, the Chief Justice of the United States, William Rehnquist -- Rehnquist, excuse me -- taken from his home in Northern Virginia yesterday, to a local hospital after experiencing some discomfort with the tracheotomy tube. The Chief Justice had that tube inserted as part of his treatment for cancer, but we are told Mr. Rehnquist is back on the bench today. Now, more on the Schiavo case. Just minutes from now, on CNN's ""CROSSFIRE."" But first, a pastor answers the call to serve his country, a look at how a family deals with a father's absence in the Texas town President Bush calls home. (COMMERCIAL BREAK) KING: The times are tough for every family, with a loved one serving in Iraq. It's that much harder when the soldier is a chaplain who has to leave not only his family, but his church, behind. CNN White House correspondent Dana Bash has more now, from the Texas town President Bush calls home. (BEGIN VIDEOTAPE) DANA BASH, CNN WHITE HOUSE CORRESPONDENT: At United Methodist Church in Crawford, Texas, just down the road from the president's ranch, Vicki Berry leads in song. The pastor, her husband, is not by her side, but in Iraq, ministering to 4,000 soldiers at Camp Caldwell, near the Iranian border. Last summer, before Chaplain Berry was called up, he worried about violence, terrorism. BASH: Are you scared? REV. KENT BERRY, CRAWFORD, TEXAS: Well, you know, it's scary, yes. BASH: Now in e-mails back home, he tries to be upbeat. VICKI BERRY, REV. BERRY'S WIFE: A little tension happens here or there, but most of it is good, positive stuff, and what he's able to do for the soldiers. BASH: Sending pictures with Iraqis he calls grateful, a ballot from an election he calls a turning point, stories of kind gestures, like an offer to hold an Iraqi baby. The tough part for the chaplain is keeping soldiers' spirits up. ""The morale runs up and down like a train in",1.0,2005-03-28
2140018,2457945,CNN,The Situation Room,"health authorities, is going to really I think, get us through this. UNIDENTIFIED MALE: Mr. Vice President -- PENCE: Steve, it's something I learned along the way, is that when we have cases that emerge, state and local health officials are in the lead, but CDC is on the ground immediately helping to identify how that might have originated with that individual to find out any other people that they've been exposed to. But we know there will be more cases. The President initially took unprecedented action to do all that we could to prevent the coronavirus coming into the country. And now we're focused on mitigation of the spread as well as treatment of the people that are effective. Kristin Fisher, Kristen Fisher here? UNIDENTIFIED MALE: Just walked out. PENCE: She walked out. Let me go with Hallie Jackson. HALLIE JACKSON, CHIEF WHITE HOUSE CORRESPONDENT, NBC NEWS: Thank you. Two questions for you, sir. And if anybody else wants to jump in. Number one, President Trump hinted today at the potential for new travel restrictions on top of what we're already seeing, related to Italy, South Korea, China, Iran. Can you elaborate on specifically what countries you're looking at? Is Germany, for example, which has seen some cases of community spread, is that on the table? And then I have a follow-up, as well. PENCE: The President is very clear. We're going to follow the facts and listen to the experts every step of the way. The action the President authorized this weekend, raising the travel advisory. The American people should know that we are saying that you should not travel to certain sections of Italy or South Korea. Those advisories may expand, but we'll allow the caseload in those countries to define that. In addition to that, by establishing the screening protocol, which will be in full force and effect within the next 12 hours, in both countries, will ensure that anyone traveling on a direct flight to the United States of America receives multiple screenings at all airports in Italy and South Korea. But to your point, the nature of the European Union is one doesn't require a passport to move around, so our task force spoke today about new cases and there were some in several European countries. Were following that very closely, and again, we'll listen to the experts. We'll watch the cases, and I know the President will make the decisions with regard to both travel advisories or restrictions on the basis of those facts. JACKSON: And my second question, sir, is just on the word pandemic. Do you, do your experts behind you here, do you consider this now a pandemic in all but designation only? PENCE: I would just refer to the experts that -- our view is that would be for the World Health Organization to define, and our team, our task force team, was in touch with the World Health Organization today. AZAR: Do you want me to mention that?",0.999626307922272,2020-03-02
858967,1136171,CNN,The Situation Room,"of Pakistan. Our senior international correspondent, Nic Robertson, is following what's going on. He's joining us from Hamburg, Germany, to help us connect the dots. Nic, you're just down the street from the source of one of the intelligence reports behind this threat at a mosque we have reported on before. What are you learning? NIC ROBERTSON, CNN SENIOR INTERNATIONAL CORRESPONDENT: Well, this is the mosque that Mohamed Atta, one of the 9/11 hijackers, and a group around him attended back in late '90s, 2000. It's also the same place that the group that went to Pakistan to terror training camps and the individual Ahmed Sidiqi, who is in U.S. custody, who has been providing this information about the possibility of these Mumbai-style attacks across Europe, this is where they came from. Sidiqi himself was a friend of Mohamed Atta's, has been an extremist since back then. Sources here tell us that the government was aware that this mosque was a hotbed of extremism, that they had been monitoring the extremists there. Even their sources allege that the imam there was allowing radicalization, even inspired this group to go to Pakistan. Despite all of that, despite the close attention, this group still managed to put together a plan and take off for those terror training camps, Wolf. BLITZER: Nic, if the intelligence is coming from Germany where you are, why is the that neither Germany nor any of the other countries really in Western Europe, whether France or Britain, are raising their threat level or issuing similar alerts to folks there right now? ROBERTSON: You know, the interior minister here said people shouldn't get alarmist about the travel advisory. They shouldn't be alarmist about the situation in Germany. The sources we talk to here are very sensitive about Hamburg and Germany being sort of seen as a new al Qaeda spot. They are not raising their threat level. They see no imminent threat. But the reality is that when there have been plots in Germany in the past, U.S. service personnel and American citizens have been the target of those planned attacks. They were thwarted before back in 2007, a huge amount of explosives discovered with that group. They have been sent to jail. But that's the reality, that al Qaeda here has tried to target American citizens before, Wolf. And that may be why the U.S. has given this travel advisory. BLITZER: All right, we will stay in close touch with you, Nic. Thank you. Nic is in Hamburg, Germany. Here in the United States, 15 million Verizon customers could be getting some money back. Verizon saying it overcharged wireless subscribers and it could total as much as $90 million. The company blaming faulty software for the bogus charges. Verizon says the overcharges ranging from $2 to $6 will show up as a credit for current customers over the next couple of months. The refund is said to be one of the largest in wireless network history. First, there",0.999626307922272,2010-10-04
1402903,1717383,CNN,Anderson Cooper 360 Degrees,"heard shots and I saw people crawling on the floor. I saw, and so I got down too. Then when I was looking out, and I saw someone look in amazement to the front. I knew they had shot my husband. UNIDENTIFIED MALE: He sustained one shot in the lower right chin and the other six hit him in the chest and the body. UNIDENTIFIED MALE: I looked out at him and I said, he's going to die. I kept saying to myself, he's going to die. He's going to die. UNIDENTIFIED MALE: Medic immediately. Now, he wasn't dead immediately. But expired very shortly. (END VIDEOTAPE) COOPER: It's a fascinating look. The CNN special report ""Witnessed: the Assassination of Malcolm X. It's next at the top of the hour right here on CNN. I hope you watch it. Coming up, ""The Ridiculist."" We'll be right back. (COMMERCIAL BREAK) COOPER: Time now for ""The Ridiculist."" And tonight, we have a high- tech solution to a very basic problem. You're out in public and you have to use the restroom. Now, once upon a time, when you simply might try to find the public bathroom in any number of bars or restaurants or stores, museums, movie theaters, malls, coffee shops and the like. You know what I'm talking about, but I guess the problem with that, was that in no way involved your phone. Problem solved. There's an app called Air P&P. Crew, folks liked it. Laughed. Anyway, much like the invention of the light lightbulb, or the steam engine, it will change the very nature of the world, in which we live, I think, namely by helping you find people nearby who will let you pay to use their bathrooms. You know, sometimes I really wonder is the reason we as a society haven't cured the common cold is because the most creative minds of our time are working on apps to let you do number 2s in the homes of complete strangers. Just a thought. Air P&P's founder and PEO, yes, that's what he calls himself, the PEO, got this idea in New Orleans during Mardi Gras seeing a golden opportunity, on which to capitalize. So far, not many people signed up in New York, but, you know, there are a few. Someone on the Lower East Side will let you use their bathroom for nine bucks and promises the best hand soap and lotion ever. There are some in the West Village who's only charging $3. The listing for this one notes it's near the corner of bistro, which, by the way, is a bar and by the way, has a bathroom. If you are in midtown, you can pay $10 to use the bathroom in this guy's third floor walk-up, but you also get to pet his kitten, which I truly hope is not a euphemism. (LAUGHTER) COOPER: Think about it. In general, New Yorkers do not seem to be too thrilled about this idea. (BEGIN VIDEO CLIP)",0.999626307922272,2015-02-17
2406509,2727728,CNN,CNN Newsroom,"between either the president and Joe Manchin, Joe Manchin and the White House staff he spoke about? Is there contact at all? PSAKI: I'm just not going to assess or give you an update on specifics from here. QUESTION: Just quickly on COVID, ahead of tomorrow's speech, should Americans expect any new restrictions? PSAKI: This is not a speech about locking the country down. This is a speech outlining and being direct and clear with the American people about the benefits of being vaccinated, the steps we're going to take to increase access and to increase testing, and the risks posed to unvaccinated individuals. Go ahead. QUESTION: Does the president still trust Senator Manchin? PSAKI: Again, I understand the questions here. But our focus is on moving forward. I think our statement yesterday made clear what the course of events were over the last couple of weeks. It was important for the American people to know and see that. But he considers Senator Manchin a longtime friend, and our focus is on moving forward and getting this done. QUESTION: Are you confident that all 49 other members of the Democratic Caucus are still on board with Build Back Better, since we're looking ahead? PSAKI: I think -- sure, I understand that. I can't obviously speak for all of them. But I think you saw quite a bit of unanimity yesterday in the response of people and their desire from across the Democratic Party and the desire to get this legislation done. QUESTION: What would be his message to progressives who he asked to hang with him as things moved over to the Senate, now that what many of them warned has happened? PSAKI: Well, I would say, one, his message would be, we need to work together to get this done. And he's going to work like hell to get it done. And that would be his message. And January is an opportunity to do exactly that. QUESTION: Quickly on Ukraine. PSAKI: Yes. QUESTION: The State Department issued a level four travel warning today, saying U.S. citizens should be aware of reports that Russia is planning for significant military action against Ukraine. Jake Sullivan spoke with his Russian counterpart again today. Apparently, over at the Pentagon, they have just said that they have conducted an assessment of air defense needs in Ukraine. Obviously, you have said you're monitoring this. Is U.S. intelligence picking up something new? PSAKI: Well, let me first say that the travel advisory for Ukraine remains a level four, do not travel, due to COVID-19. The State Department updated it to include information on Russia's military buildup on Ukraine's border, just to provide additional information, but it has been at a level four. QUESTION: So, nothing new otherwise? PSAKI: Well, again, they provide -- they -- the State Department provides additional information through travel advisories to make sure they are being transparent with American citizens who are in different countries. And that's exactly what they did in",0.999626307922272,2021-12-20
2319448,2640010,CNN,CNN Newsroom,"I suspect part of what you're hearing is a desire for the Russians to show they're relevant to what's happening as well. VAUSE: OK, Ambassador Dennis Ross, thank you for being with us, appreciate it. ROSS: My pleasure, good to be with you. (END VIDEOTAPE) VAUSE: A 12 year old child in Israel or Gaza has lived through four wars between Hamas militants and Israel, which means the sound of artillery, airstrikes, air raid sirens have been a near constant traumatizing part of life. Israel reports at least 2 children have died from Palestinian fired rockets. The Hamas run Gaza health ministry says more than 60 children there have been killed by Israeli airstrikes. For the past, week a 10-year-old girl living in Gaza has documented her experience on social media. It's telling. Arwa Damon has the story. (BEGIN VIDEOTAPE) (BEGIN VIDEO CLIP) NADINE ABDULLATIEF, GAZA RESIDENT: Hi, welcome to our video. YOUS, GAZA RESIDENT: Hi, welcome to our video. NADINE: His name is Yous. YOUS: Her name is Nana or Nadine. (END VIDEO CLIP) ARWA DAMON, CNN SENIOR INTERNATIONAL CORRESPONDENT (voice-over): It's the juxtaposition that is perhaps the most jarring. Between the clips, Nadine, an aspiring social media influencer, used to post about her life, often featuring her younger brother, Yous. (BEGIN VIDEO CLIP) YOUS: Right here with my sister. (END VIDEO CLIP) DAMON: And the clip that was posted of her that went viral. (BEGIN VIDEO CLIP) NADINE: You see all of this. What do you expect me to do? Fix it? I'm only 10. I can't even deal with this anymore. I just want to be a doctor or anything to help my people but I can't. I'm just a kid. (END VIDEO CLIP) DAMON: She is just a kid. But at the same time, she's not. Not anymore. (BEGIN VIDEO CLIP) NADINE: Are you having fun? Oh. That was -- let's go. Let's go. UNIDENTIFIED MALE: Just let me go. Let me go. NADINE: No. It's OK. It's OK. It's OK. It's OK. UNIDENTIFIED MALE: We need to go. We need to go home. NADINE: It's not near. I promise. I promise. I promise. I was not laughing because it was funny. I was laughing because I was trying to keep my brother calm down. Like I said, I love you. YOUS: Me, too. NADINE: We're back again here and this is all the stuff we got for the school. (END VIDEO CLIP) DAMON: This is what they should have been getting ready for. Instead -- (BEGIN VIDEO CLIP) NADINE: This is my bag in case anything happened -- happens or our house gets exploded. I don't really care about any of those things that are in the bag. As I said, I care about family. I care about other people. And that's it. When the explosion happens we all hang out in this room. It's better to die all of us together. This is where is the explosion. See right there? There's the ambulance. And",0.999626307922272,2021-05-20
113319,150680,CNN,CNN Live Today,"(BEGIN VIDEOTAPE) ANNOUNCER: Jon Deason from Orlando, Florida asks, ""In light of recent events, have there been any travel advisories or restrictions regarding Americans traveling abroad?"" ANDREA KOPPEL, CNN STATE DEPARTMENT CORRESPONDENT: There have been lots of travel advisories put out for Americans both before September 11 and since. And so your best bet is to log on to the State Department's Web site. And the address is www.travel.state.gov. And there you'll find everything from public announcements to travel warnings to consular information sheet. And so because these are updated on a -- practically a daily basis, you would do well before you're planning to book your flight or your train -- or however you're planning on traveling -- to log on to the site and see if the country or countries that you're planning on traveling to are listed. But keep in mind that ever since the attacks, there has been a worldwide caution in effect, which just offers common advice to Americans to be alert and just exercise common sense. (END VIDEOTAPE) TO ORDER A VIDEO OF THIS TRANSCRIPT, PLEASE CALL 800-CNN-NEWS OR USE OUR SECURE ONLINE ORDER FORM LOCATED AT www.fdch.com",1.0,2001-10-19
